100 100000
47 56 960
24 68 979
40 48 68
32 71 710
73 97 257
90 100 597
3 70 451
75 88 194
64 72 276
61 98 810
26 77 357
41 77 732
95 99 185
57 100 158
35 74 106
75 90 278
67 90 408
51 79 680
2 3 813
54 56 61
32 72 537
100 100 125
30 62 773
92 93 947
71 75 337
30 33 576
40 72 961
33 60 399
31 32 81
59 99 189
54 62 24
6 23 579
60 98 984
14 49 689
17 74 163
52 85 282
25 62 306
3 42 805
64 87 553
44 49 666
83 86 650
84 90 927
65 73 438
58 71 463
87 98 829
24 92 608
49 62 331
51 52 480
56 85 240
22 52 19
35 95 474
10 80 614
33 34 271
22 99 625
22 49 47
87 91 987
27 75 170
94 98 55
91 97 252
85 99 432
78 99 451
13 16 506
17 57 294
33 71 336
14 48 830
72 93 24
85 87 503
53 79 738
39 52 666
7 56 161
19 65 738
95 98 142
66 71 257
71 85 825
72 99 224
52 77 60
60 76 224
43 78 800
91 95 505
59 71 907
20 44 878
5 45 42
84 90 435
68 68 324
59 95 623
12 59 337
11 78 784
5 71 234
56 99 375
29 83 130
13 15 936
24 86 368
45 59 861
62 86 971
23 45 558
31 80 410
96 99 604
71 90 816
96 100 637
51 89 719
58 67 604
82 85 451
31 53 490
52 66 83
50 66 441
29 78 806
36 47 385
3 71 845
50 77 442
92 94 785
52 91 696
23 49 35
28 51 136
86 98 599
13 88 901
79 79 298
86 96 544
18 44 981
86 96 739
18 90 754
56 95 766
55 84 452
80 82 513
27 76 480
82 86 68
23 100 788
63 79 918
25 72 20
54 73 434
74 85 203
36 74 247
80 94 265
6 55 84
33 74 559
81 93 71
42 85 757
55 64 248
76 100 244
41 75 537
71 91 132
40 60 998
54 80 65
14 61 623
92 97 1000
65 73 474
36 43 712
19 98 145
13 57 503
55 93 723
44 95 567
40 43 392
50 79 578
42 95 159
44 54 163
24 28 571
3 19 417
87 100 49
68 74 950
18 99 209
12 31 835
70 72 444
51 69 408
37 81 514
46 96 359
95 98 572
39 63 819
84 100 769
3 14 888
17 92 60
64 84 92
83 94 713
40 97 580
74 78 263
70 76 884
43 90 805
98 100 992
25 29 42
5 16 974
58 77 174
4 91 259
54 74 400
18 53 809
69 96 628
35 76 253
74 82 512
72 75 642
15 55 166
4 74 843
43 91 974
73 90 740
100 100 636
31 89 412
87 94 784
87 96 438
48 89 126
18 85 618
76 81 537
5 7 189
39 82 612
95 99 86
4 74 978
78 84 546
65 96 478
14 93 75
47 52 936
69 71 6
16 36 625
34 52 247
50 85 364
47 100 315
72 93 251
58 94 605
19 32 691
36 100 525
63 95 762
10 77 279
40 42 715
82 96 791
75 81 394
6 90 810
96 97 647
6 87 98
7 59 129
3 45 1000
57 98 466
36 51 54
71 97 876
13 87 849
5 27 860
98 98 926
87 96 541
1 30 780
99 100 91
4 100 67
13 40 757
90 92 953
53 55 508
67 69 498
93 97 1
1 84 581
98 100 562
27 56 695
95 98 495
70 88 435
100 100 246
4 40 753
13 27 468
25 30 887
45 85 150
4 66 648
64 66 938
40 49 671
39 93 809
65 68 698
21 29 846
33 37 949
99 99 291
67 85 940
77 88 348
73 89 505
99 99 275
46 73 83
41 58 138
2 21 62
92 92 334
64 66 201
89 97 606
66 93 933
69 99 918
82 95 151
12 68 841
57 77 423
69 91 113
94 99 266
85 96 613
34 48 867
23 68 889
53 89 510
76 98 636
28 64 678
84 100 437
40 60 44
93 94 229
98 98 477
63 92 988
16 71 853
16 83 251
41 55 910
97 97 109
12 20 702
38 73 74
70 70 94
78 97 444
8 47 33
21 73 505
84 88 554
74 74 343
20 38 796
86 100 892
72 80 700
82 86 133
24 32 37
17 53 404
41 73 449
78 83 379
28 47 465
35 62 68
30 45 651
46 49 858
58 58 894
28 51 469
30 58 433
34 47 515
22 76 109
4 86 691
79 93 295
29 72 437
84 98 770
99 99 937
17 42 419
92 95 790
56 94 884
60 65 668
60 74 488
92 92 398
67 67 362
10 34 63
48 74 654
49 96 902
83 89 262
50 88 775
70 88 818
72 93 518
70 75 736
8 82 123
52 72 130
43 57 363
30 81 597
15 72 204
54 57 360
4 14 600
63 74 633
71 78 104
16 82 823
14 49 614
85 87 946
18 98 206
21 98 568
20 92 856
44 53 670
53 64 570
2 8 840
56 84 247
68 89 704
32 56 374
42 82 465
50 99 747
86 91 760
33 54 50
74 84 33
99 99 427
97 98 719
4 29 578
57 72 277
59 89 870
72 82 635
93 96 143
67 81 958
33 50 282
59 76 90
89 100 647
62 72 356
35 97 740
81 86 305
97 98 691
64 70 132
45 51 293
7 60 547
48 89 238
74 85 405
6 88 890
55 98 937
46 60 903
15 46 102
45 74 122
97 99 156
69 71 534
37 89 674
15 86 785
38 44 356
67 70 350
67 69 93
53 58 366
54 69 773
42 99 909
66 73 957
20 91 666
89 90 388
49 73 828
60 90 643
56 84 575
24 65 867
27 76 988
1 61 542
94 98 535
13 33 471
68 76 661
39 73 92
56 91 669
30 67 209
35 98 67
49 53 85
14 29 807
45 48 997
80 88 170
62 66 109
45 80 358
42 67 645
76 87 533
44 75 537
20 62 886
45 81 724
96 100 718
100 100 13
55 66 942
96 100 814
87 95 26
68 88 811
32 62 89
5 18 408
83 83 650
98 99 706
34 81 411
70 86 934
81 91 270
54 70 886
75 78 77
35 50 39
81 99 24
87 97 606
9 96 840
60 73 805
24 31 211
77 78 293
76 79 862
87 94 894
34 87 58
38 100 719
36 42 156
19 64 535
54 56 38
23 93 509
74 99 562
59 96 495
76 87 6
88 100 782
74 86 923
3 100 35
60 80 976
19 38 68
64 98 292
60 83 629
25 81 687
19 73 462
79 90 957
57 59 772
100 100 25
41 58 713
81 96 241
20 49 855
60 88 210
99 100 360
9 29 871
44 91 284
47 82 836
97 100 946
9 33 364
26 72 912
36 99 47
13 41 948
1 91 135
71 86 363
31 84 913
24 51 980
72 85 916
74 76 906
97 98 588
72 89 326
37 76 537
16 95 806
99 99 568
89 95 820
10 24 483
36 87 413
21 27 944
99 100 910
36 61 811
34 65 131
31 70 416
40 88 850
91 97 354
76 91 538
9 30 347
64 78 53
19 20 914
90 95 61
25 90 926
39 80 130
92 96 849
98 99 540
1 90 564
97 98 31
30 90 456
33 60 197
64 84 616
92 100 371
88 96 524
3 13 350
17 42 918
28 75 581
33 88 40
30 68 34
49 74 219
10 27 68
42 61 878
70 91 735
7 67 567
46 89 597
33 67 678
20 90 631
54 95 642
2 36 890
14 66 840
7 29 822
82 95 725
35 78 484
98 99 585
8 42 525
26 94 651
61 88 543
57 59 666
41 85 511
72 81 681
3 56 762
81 82 464
46 72 464
29 60 756
93 96 820
7 36 989
14 19 599
17 72 569
46 51 948
69 74 990
73 80 459
80 94 222
69 73 637
80 95 860
18 75 214
87 92 811
65 96 816
99 100 137
26 100 97
41 50 504
82 93 568
40 83 708
28 66 585
88 97 507
31 48 816
96 100 878
41 72 234
48 60 139
48 71 963
73 91 900
32 48 828
88 92 910
32 73 473
28 49 454
89 100 403
97 99 946
38 94 529
19 32 290
67 67 818
4 98 293
39 97 951
4 39 604
29 57 90
18 28 189
28 61 878
60 85 509
34 55 600
21 39 9
50 74 735
71 95 882
30 72 317
36 96 189
11 39 401
38 86 756
74 96 744
68 89 722
98 100 656
17 57 498
51 88 452
75 78 914
94 97 947
67 98 554
53 94 525
93 97 268
3 6 496
65 70 279
78 85 653
47 67 701
44 89 448
79 96 402
6 95 32
17 69 552
51 76 917
77 78 662
58 61 474
12 60 30
82 99 118
63 82 303
81 92 164
31 68 909
27 58 205
27 29 506
35 46 640
57 85 945
54 86 235
65 70 278
25 42 38
69 89 898
64 99 252
30 47 995
48 97 190
40 87 1000
10 27 408
85 94 522
16 77 72
7 31 36
90 98 201
15 39 320
75 79 536
78 84 90
54 64 945
62 95 99
41 43 437
50 53 977
2 84 763
1 50 41
32 42 268
44 58 736
27 60 177
15 81 612
22 89 734
97 100 205
36 91 935
15 61 676
22 46 147
81 91 640
46 53 633
91 96 538
97 97 182
41 98 44
61 69 768
13 60 615
46 91 281
82 85 138
53 54 447
77 90 812
87 88 342
29 73 539
69 74 889
19 73 188
45 97 867
3 11 798
28 63 597
97 97 561
52 80 22
38 88 850
42 80 590
96 96 209
9 53 858
41 57 147
89 99 978
1 1 727
18 97 171
47 100 521
28 87 771
13 92 522
79 79 761
43 53 988
4 10 207
1 45 494
35 78 179
76 81 194
80 87 140
52 96 665
64 99 619
95 95 507
47 70 421
93 98 728
28 76 839
18 64 834
84 91 520
91 96 732
28 82 277
40 83 791
87 100 894
68 91 436
88 95 960
67 80 13
78 86 340
77 90 743
53 80 515
85 92 453
26 44 103
100 100 977
28 83 768
49 71 759
43 72 431
89 91 275
98 100 835
14 34 844
96 99 573
58 83 127
63 78 981
74 100 414
20 68 942
77 77 906
24 46 523
89 100 935
86 89 1
43 95 220
65 99 910
26 39 761
76 93 913
85 95 190
22 48 103
4 85 376
28 83 577
15 60 661
63 70 513
33 65 323
86 100 746
50 94 701
15 32 188
62 89 50
21 49 509
76 81 720
46 71 309
60 83 420
7 32 144
85 86 231
74 87 918
56 58 180
56 81 532
12 68 492
18 36 898
75 85 321
74 82 830
70 79 811
100 100 271
35 38 763
47 94 263
88 88 279
2 36 805
23 85 599
32 87 653
100 100 127
89 94 200
64 92 562
42 46 587
10 27 934
31 78 236
30 75 840
99 100 934
92 92 805
85 100 204
95 95 330
65 100 995
19 98 895
6 8 760
41 47 328
74 87 287
11 80 978
81 91 320
38 45 502
31 76 113
48 67 681
44 63 550
23 62 250
27 63 633
5 77 321
81 86 38
76 78 308
68 97 572
90 92 47
3 6 898
85 91 666
64 81 8
41 92 808
50 87 752
98 98 412
52 99 62
57 72 479
56 82 781
100 100 263
35 41 43
85 93 762
89 91 867
58 68 840
15 21 776
3 32 329
38 43 827
3 89 433
23 83 210
5 47 136
18 86 710
80 91 566
21 45 863
41 67 45
43 66 447
78 81 379
97 98 49
100 100 541
62 67 399
12 63 176
2 56 115
69 89 258
80 93 81
91 99 240
1 26 210
36 58 261
60 68 481
21 59 206
21 83 400
78 92 927
15 35 987
70 80 821
94 99 930
79 95 379
80 97 879
62 84 328
77 77 940
6 87 941
52 78 225
17 44 172
8 37 250
59 94 423
31 66 218
57 62 937
81 86 197
36 45 721
64 74 998
5 14 617
42 77 691
77 95 592
43 90 106
99 100 117
24 26 611
52 92 495
9 95 368
33 86 883
27 91 531
26 57 475
10 48 107
58 83 768
12 90 866
83 84 565
6 24 940
46 64 989
50 62 519
97 100 437
53 68 152
24 31 298
65 98 15
19 86 20
26 91 894
47 77 247
68 75 343
73 87 879
89 90 238
81 93 254
9 17 452
28 75 346
55 73 665
45 62 965
84 93 374
3 22 619
6 7 55
6 60 208
11 64 184
95 99 775
83 94 346
27 64 949
75 98 490
46 48 799
55 61 803
12 20 847
22 25 656
67 94 769
54 63 445
55 84 264
2 36 503
55 85 779
70 99 695
84 96 652
1 11 910
75 81 469
32 63 243
34 45 71
69 89 639
91 93 264
28 44 98
25 86 341
70 91 123
44 71 620
48 50 470
74 97 860
42 88 765
20 60 718
36 72 352
55 75 890
12 60 922
46 86 178
15 66 42
48 96 123
86 99 472
18 78 625
33 42 910
52 77 153
49 49 920
100 100 903
89 97 464
14 71 362
29 95 87
8 36 804
37 87 202
48 78 700
75 84 118
58 76 3
38 93 420
71 100 261
87 91 632
10 96 3
40 67 452
47 85 838
1 86 977
53 76 452
32 82 325
56 72 350
21 93 41
29 65 315
77 84 110
88 93 305
72 100 168
52 74 45
45 91 607
36 87 157
88 96 335
24 42 50
86 88 124
12 90 773
43 52 427
51 66 274
37 79 97
45 65 94
32 92 332
27 83 78
91 91 784
54 72 202
91 100 785
29 95 727
78 99 396
39 87 245
97 97 301
33 39 645
64 86 514
16 55 197
42 83 332
76 92 810
17 88 848
41 95 818
61 93 166
42 50 749
73 91 446
41 94 499
55 98 863
41 91 750
96 100 379
18 74 979
8 77 164
59 97 871
1 19 15
42 100 153
86 89 437
73 96 526
44 94 140
49 88 92
64 87 848
92 97 924
73 98 292
37 41 570
95 100 509
49 50 747
82 83 989
58 98 78
51 84 835
25 43 760
38 41 363
31 81 922
1 68 391
22 91 38
49 73 33
20 97 394
40 44 267
43 96 10
49 92 662
14 71 903
25 43 672
83 100 125
36 68 520
10 51 869
67 88 378
85 100 322
56 97 732
87 96 894
19 38 279
82 91 751
56 95 838
76 85 504
30 71 491
58 88 366
63 86 877
88 99 250
90 95 912
64 75 67
73 88 397
80 86 775
60 72 462
90 93 751
75 86 406
56 93 487
87 91 437
13 22 712
7 7 18
89 91 421
78 80 72
77 89 205
40 91 507
75 78 585
88 94 381
66 67 970
95 99 623
72 76 909
24 55 37
83 93 109
21 83 652
28 45 62
82 86 556
74 79 893
12 43 510
43 78 232
2 78 267
98 98 7
33 80 822
34 40 130
20 23 982
36 75 772
73 75 915
62 83 791
3 3 980
99 99 723
69 72 818
87 90 167
96 96 147
53 79 125
54 88 793
90 97 873
10 51 906
96 100 691
5 42 645
45 73 124
100 100 70
67 90 58
18 48 967
45 80 54
50 67 906
72 92 913
73 92 278
41 55 17
86 88 394
42 54 651
17 65 762
56 76 539
16 69 641
48 90 146
3 64 443
12 15 452
30 58 192
24 33 64
44 92 288
28 41 988
46 64 709
50 89 48
47 50 327
58 61 428
38 97 768
39 42 885
55 56 283
40 86 820
71 89 241
66 77 198
41 97 870
26 28 971
70 88 500
55 67 978
20 60 173
4 49 164
20 69 254
32 71 145
5 56 667
41 76 189
68 97 573
5 99 12
48 92 574
52 70 361
45 80 403
95 96 359
32 89 944
13 42 469
10 96 9
71 94 264
69 87 589
82 98 396
60 62 844
38 60 473
93 96 888
99 99 974
64 77 486
72 93 649
1 86 869
28 81 226
76 78 18
96 97 200
20 91 256
76 94 53
85 85 613
8 99 402
33 44 715
53 61 327
4 64 912
30 98 637
16 81 146
63 67 80
38 67 802
49 66 446
45 52 765
15 41 642
7 13 10
5 12 378
23 43 144
67 76 940
45 61 365
7 17 407
82 97 273
67 69 351
34 77 486
76 89 342
80 94 657
46 91 252
19 30 930
26 60 842
87 88 52
22 85 203
57 99 736
82 98 437
89 89 264
100 100 197
57 92 853
52 88 80
62 63 363
44 62 567
90 90 677
59 89 802
1 44 711
68 90 138
68 94 723
96 99 282
23 63 954
54 68 668
16 38 895
24 78 139
7 27 607
29 69 130
59 64 777
96 97 29
70 82 671
20 51 413
50 84 520
12 83 857
62 71 445
45 63 548
55 94 382
99 100 397
85 85 642
96 99 109
9 31 529
18 38 394
13 99 231
38 48 12
32 79 453
30 98 310
71 71 836
70 94 157
86 93 382
76 89 198
32 99 139
34 38 90
83 90 446
65 86 664
69 69 238
78 94 953
81 88 904
89 91 841
57 80 999
51 92 323
1 70 108
8 99 589
56 96 499
96 100 254
39 76 659
29 98 903
26 34 104
35 67 305
96 99 210
4 60 328
12 12 145
20 72 901
6 29 440
51 94 967
65 85 324
95 99 682
20 45 199
57 82 405
56 74 755
16 56 220
36 63 160
22 89 603
30 85 71
60 93 100
100 100 940
57 73 479
53 92 189
49 58 816
31 86 489
70 70 573
54 54 115
100 100 382
26 54 12
27 75 805
83 90 176
66 83 555
71 91 871
77 86 897
31 88 119
77 97 718
67 74 182
17 72 954
75 89 558
75 87 604
51 94 622
53 95 787
58 80 5
23 26 739
32 60 398
39 91 674
42 90 152
85 93 719
48 87 542
68 85 789
17 48 659
6 23 845
69 81 962
55 80 570
39 71 742
30 94 263
49 61 827
55 85 978
66 74 145
26 85 428
2 14 147
50 74 899
51 78 159
82 83 940
97 99 948
40 61 778
76 99 986
100 100 956
35 86 373
19 55 864
60 78 596
55 90 644
72 84 723
72 82 621
11 18 860
24 30 373
31 75 672
100 100 872
72 81 662
49 85 454
8 30 831
28 79 385
56 90 248
50 54 425
97 100 362
100 100 737
56 92 583
59 84 368
91 96 265
17 51 168
3 11 360
74 97 301
82 84 112
61 68 509
70 93 686
2 29 151
76 84 981
66 69 600
40 82 294
87 98 854
89 100 794
29 54 385
13 37 564
67 89 66
39 47 872
96 96 548
29 51 899
48 99 422
22 63 80
21 94 360
49 60 212
82 83 290
62 89 992
77 83 785
54 72 721
46 49 805
8 57 995
18 100 59
15 62 601
25 26 142
11 89 502
51 58 77
68 82 173
65 68 342
15 40 434
40 93 375
20 45 309
89 98 67
31 53 32
40 60 752
95 100 64
19 82 22
80 86 443
93 98 220
24 87 645
99 100 606
8 63 558
81 95 664
36 87 862
4 28 248
13 45 836
80 91 579
94 95 309
62 95 214
47 63 141
13 68 810
42 79 280
62 69 231
68 75 875
69 69 124
100 100 20
89 94 346
82 83 527
83 99 517
20 72 339
35 70 489
79 97 286
95 99 967
6 72 133
96 96 396
18 23 895
49 58 164
61 94 637
62 92 691
74 80 607
16 83 44
65 72 740
65 92 424
93 98 206
27 28 496
76 82 23
66 88 150
32 40 851
60 79 481
1 35 419
87 94 158
87 89 406
83 93 347
63 70 456
77 96 386
69 77 317
45 67 758
98 98 409
85 90 775
77 80 674
42 74 203
72 81 19
12 29 983
32 94 435
49 84 611
22 65 531
8 62 643
34 37 550
29 62 756
32 63 420
99 99 360
2 26 51
21 60 764
91 99 621
5 47 622
68 78 611
80 88 893
21 91 868
71 95 720
12 22 663
100 100 506
12 38 315
99 100 395
11 49 955
65 75 493
6 52 648
47 78 97
72 73 537
15 41 19
38 90 99
7 87 840
97 98 328
28 86 509
10 89 332
61 79 585
10 20 345
20 37 66
69 81 963
78 81 80
98 99 596
58 80 555
16 60 678
61 71 975
9 86 523
78 96 732
50 54 69
47 59 74
62 78 901
98 98 843
4 63 20
34 54 462
17 31 856
25 43 654
91 92 985
38 84 230
85 87 45
5 61 94
70 75 633
73 73 419
91 100 485
88 93 628
14 78 432
17 29 508
7 87 847
49 53 160
74 100 185
30 59 213
53 97 884
92 94 14
66 74 327
37 62 831
70 85 4
44 69 131
91 100 95
7 84 345
82 92 130
14 53 774
77 81 654
18 60 765
86 96 983
48 55 111
42 73 466
19 49 581
64 78 948
1 20 766
61 89 707
92 92 299
84 92 387
60 90 197
28 77 985
44 48 20
93 98 439
18 33 881
87 93 792
85 99 740
59 98 378
85 87 305
54 86 139
81 87 646
19 20 690
54 80 773
25 30 18
57 89 824
5 65 801
5 15 333
74 99 422
4 45 85
94 100 827
77 78 577
30 87 268
98 100 373
73 91 525
31 40 329
52 55 301
68 85 178
82 100 492
91 95 880
55 95 295
33 36 406
62 90 77
63 76 870
32 83 149
66 79 575
19 57 984
11 59 901
19 88 788
35 79 722
75 79 409
96 99 839
61 97 450
95 96 105
88 98 230
89 98 658
56 84 655
97 99 375
65 66 895
90 92 216
4 80 503
37 78 437
77 85 911
89 89 956
2 58 952
50 86 988
96 96 549
11 14 501
65 77 68
79 96 436
86 88 590
29 93 818
53 91 54
82 90 381
85 95 647
49 56 207
2 34 983
49 53 768
25 66 422
32 93 716
79 93 309
74 82 97
16 98 909
61 76 399
91 92 928
51 61 107
75 88 316
72 94 683
14 21 263
14 16 89
91 100 416
7 96 604
57 95 283
9 62 41
53 67 271
22 58 384
28 77 855
80 97 284
40 57 877
87 99 410
17 69 248
56 77 87
97 98 80
49 77 609
26 77 257
20 90 210
91 98 320
3 63 272
1 83 846
70 93 612
69 82 691
95 95 719
78 99 730
66 100 168
66 72 124
49 93 694
64 91 850
25 41 540
69 96 529
6 21 39
81 86 838
98 98 742
35 65 468
8 45 922
50 77 749
51 72 882
81 97 421
32 100 130
82 99 105
62 82 570
89 90 399
36 60 46
95 98 712
89 99 540
63 66 326
37 54 199
98 99 613
23 74 288
24 57 529
94 98 656
43 43 646
56 58 489
29 83 800
66 88 371
12 52 584
91 97 321
57 89 765
64 81 281
5 6 321
54 85 59
35 40 44
64 71 212
6 75 830
69 87 165
20 72 449
91 94 464
90 90 955
9 24 745
86 99 678
26 66 776
2 43 507
23 50 113
84 95 790
67 83 847
72 73 448
95 100 645
21 45 508
81 95 558
7 29 325
94 95 556
82 99 57
65 89 67
64 74 239
91 99 228
76 97 253
93 95 561
27 94 874
62 75 428
51 54 348
92 96 613
92 94 972
8 14 270
55 78 760
43 72 217
78 94 965
90 98 41
19 42 121
18 49 370
16 64 148
56 97 211
87 97 361
2 80 839
75 77 464
32 90 279
91 100 615
48 77 741
80 86 572
34 46 562
81 93 339
68 77 648
64 74 305
13 15 234
28 39 29
74 96 854
1 12 385
60 61 237
77 99 124
52 77 945
92 96 127
91 100 874
90 96 24
62 78 786
51 84 587
23 36 52
53 80 906
79 90 298
89 92 169
19 21 223
47 71 118
95 98 518
97 97 957
51 62 514
6 68 934
17 75 123
21 26 653
94 95 664
24 48 831
35 63 46
62 99 395
48 57 885
24 34 679
37 61 269
73 95 779
77 89 825
65 87 628
78 98 807
70 78 656
74 82 777
21 68 166
87 97 70
40 80 17
7 33 579
99 100 624
1 95 676
6 31 89
16 38 417
4 24 343
49 58 974
70 98 76
76 99 230
53 73 883
56 61 589
67 89 784
20 75 512
28 90 16
17 82 187
10 84 606
65 67 308
37 46 564
44 72 699
36 55 461
66 91 773
42 61 875
15 30 757
72 74 75
86 86 210
78 84 547
31 70 95
49 56 712
24 88 902
46 47 342
76 85 468
29 63 88
77 91 39
88 89 340
74 81 660
57 94 243
6 43 953
94 94 334
66 92 427
38 55 549
31 91 891
47 65 700
5 20 550
96 99 819
55 82 648
100 100 81
73 89 818
31 64 48
72 73 365
61 75 757
69 85 165
60 82 710
86 91 871
25 28 5
65 96 294
53 90 552
98 100 447
99 99 915
50 80 629
76 83 442
24 95 939
69 73 975
60 72 198
96 97 615
25 34 83
46 79 513
74 99 250
49 77 892
6 59 649
23 100 601
22 73 910
71 95 435
73 82 401
21 33 802
39 66 972
96 96 208
8 52 672
97 99 69
68 100 494
82 88 795
98 100 587
43 91 205
12 49 887
85 87 273
64 64 482
55 55 45
22 55 193
64 69 316
80 85 28
58 62 831
41 80 769
57 61 927
72 90 505
6 26 220
38 46 510
38 78 432
49 66 151
1 25 403
51 65 580
56 74 104
33 37 540
76 100 886
87 88 936
19 55 987
73 80 612
26 34 908
59 82 738
98 98 712
15 26 65
5 30 855
24 61 622
86 90 995
56 95 146
7 100 447
20 46 301
85 98 306
1 89 363
43 43 694
12 95 607
82 94 263
27 77 313
17 33 866
89 90 626
23 65 578
26 93 880
59 93 399
31 52 220
86 100 376
60 98 115
80 86 609
23 96 100
2 8 437
84 96 436
53 66 455
87 95 542
75 76 404
6 26 26
81 94 455
65 70 967
72 87 227
36 99 478
89 90 140
76 88 924
95 97 158
90 92 458
19 27 836
77 96 773
69 76 407
35 53 92
30 49 32
63 65 661
50 62 187
64 87 447
71 100 780
79 98 262
14 80 524
46 96 874
3 85 133
69 72 856
42 91 801
36 94 385
57 67 854
32 60 18
48 66 376
83 92 106
71 84 796
100 100 553
97 100 83
93 100 888
71 90 778
14 50 354
30 91 293
45 46 199
59 89 506
50 98 182
74 80 582
80 89 806
59 80 193
90 97 672
29 44 381
18 87 113
84 90 752
99 100 580
38 100 63
15 25 409
81 97 399
27 93 112
51 59 284
12 51 621
83 99 392
11 43 115
50 70 374
17 55 396
93 99 839
90 91 358
11 45 512
74 74 162
40 61 751
72 90 319
58 81 874
41 95 811
52 84 80
32 48 495
61 79 159
34 50 617
47 95 519
56 72 685
7 45 37
99 100 927
78 91 506
37 42 974
98 100 82
82 96 172
7 93 102
50 92 854
53 65 574
58 86 543
24 67 950
62 100 107
83 100 33
52 92 884
52 97 535
26 55 324
83 89 43
34 68 892
98 99 282
9 12 500
83 94 247
54 63 556
85 94 751
60 75 315
98 100 755
33 52 292
47 68 442
26 70 156
76 98 108
9 60 893
57 63 665
21 42 966
77 94 86
20 80 179
23 23 451
67 69 239
56 87 932
100 100 91
99 99 51
62 77 857
37 66 657
8 23 465
25 33 67
55 55 352
33 41 433
86 100 812
81 82 315
20 67 154
94 97 40
87 100 823
46 58 903
95 98 522
5 27 880
31 48 566
97 98 235
28 81 550
72 88 221
70 94 74
34 100 276
92 100 801
12 40 814
2 53 536
53 67 938
94 94 593
75 75 326
52 100 884
28 88 595
33 82 838
3 74 657
54 66 599
29 67 820
16 69 809
52 76 146
74 74 519
37 46 353
91 94 694
59 76 198
53 56 299
77 97 263
36 97 289
42 56 916
97 98 166
65 93 526
85 88 224
11 70 344
23 59 322
1 50 242
96 98 480
23 26 532
55 60 290
5 49 676
20 48 21
3 76 542
98 99 145
53 62 577
65 97 556
85 94 19
38 80 718
39 67 859
90 97 346
15 98 220
47 49 2
26 91 603
72 73 924
53 89 293
86 90 247
50 58 560
64 68 733
28 62 403
1 54 809
96 99 65
36 56 978
30 62 828
82 93 853
94 94 965
49 75 550
68 79 564
49 67 662
58 70 750
40 81 246
54 82 306
99 100 452
9 32 660
90 95 823
76 79 496
33 45 266
41 98 612
81 95 334
10 37 585
96 97 791
25 39 608
51 83 129
91 94 451
51 58 925
33 52 49
49 99 989
37 40 667
54 92 207
75 81 53
45 69 63
54 70 682
92 96 81
24 73 1
63 81 290
1 2 575
11 84 571
12 18 269
59 94 79
49 95 388
100 100 482
63 95 163
91 100 500
88 96 689
16 88 70
50 88 823
62 66 888
64 98 382
51 89 641
56 75 139
54 77 958
49 80 639
63 90 992
57 65 511
29 29 285
64 86 897
37 55 148
50 79 981
63 87 420
64 80 219
75 87 743
83 86 816
96 97 120
5 34 466
42 75 638
93 93 441
48 93 804
3 99 538
91 94 419
20 68 842
9 15 380
42 52 119
51 72 252
23 47 499
64 87 219
81 89 254
57 100 794
80 90 159
97 100 10
62 99 135
40 43 665
40 80 15
94 94 540
32 70 44
28 83 57
55 71 924
83 85 8
26 80 628
15 30 75
97 99 737
32 68 112
62 81 165
35 85 64
15 21 925
35 59 508
68 69 208
74 76 543
42 99 844
82 89 791
25 31 356
87 99 780
8 86 825
46 97 979
59 88 474
39 64 127
54 67 131
61 94 750
86 95 365
30 93 154
16 67 1
6 55 599
31 57 94
5 29 711
96 100 931
33 46 114
67 73 973
54 67 203
73 78 891
80 99 320
78 82 663
33 68 802
18 31 798
71 77 864
90 99 829
59 89 71
61 73 295
52 54 776
18 44 204
54 69 213
28 32 90
55 62 599
38 55 862
86 98 573
30 59 276
77 77 968
78 82 871
50 54 792
47 91 717
59 90 430
22 45 314
27 32 159
20 89 768
55 74 552
42 76 258
40 49 134
37 61 436
26 76 250
65 92 11
95 98 687
30 77 192
48 53 594
36 94 876
49 73 44
38 46 37
49 84 209
92 99 878
44 55 658
75 87 988
70 78 257
68 88 224
19 45 444
84 91 543
27 71 693
80 100 847
60 84 741
43 77 951
12 41 187
43 87 915
3 73 292
51 68 46
74 77 547
31 50 504
82 92 43
100 100 530
62 66 294
83 90 881
76 82 949
78 97 775
76 89 466
2 49 880
35 87 195
38 95 244
26 80 692
39 60 380
67 74 817
46 78 855
62 97 279
84 84 358
99 100 388
36 92 721
32 77 100
49 100 993
100 100 913
88 93 56
65 79 659
41 70 745
38 84 379
91 97 341
89 99 281
72 78 347
73 84 289
26 46 648
69 85 856
94 100 222
46 47 885
8 48 396
67 91 827
4 39 295
57 99 434
60 83 703
84 85 38
48 54 10
94 98 458
80 100 133
81 82 378
85 85 670
82 83 46
66 78 79
55 93 702
25 52 654
41 63 628
4 100 823
85 98 656
1 90 167
23 99 777
47 54 438
21 24 743
61 61 161
13 43 391
58 59 497
66 79 164
69 76 30
29 77 874
64 72 728
41 65 259
95 99 830
94 94 818
80 80 853
9 100 5
43 81 868
96 99 648
97 98 303
42 70 215
46 91 962
21 58 211
43 100 453
77 90 746
5 76 731
85 97 755
4 43 651
39 50 705
38 43 828
99 100 575
89 100 300
7 33 707
87 96 673
43 47 490
17 80 542
42 81 532
20 51 800
76 95 268
75 87 694
90 92 229
28 62 254
57 91 305
78 92 912
23 82 846
66 91 906
69 97 267
88 88 436
34 68 404
21 98 588
58 60 691
27 59 991
20 45 857
79 100 955
41 65 318
78 95 887
60 95 583
56 78 817
94 98 339
74 87 998
