40 100000
22 23 176
19 30 309
21 26 715
22 24 193
23 40 665
33 37 404
3 14 713
4 24 656
5 7 248
3 28 366
19 37 630
21 23 640
22 27 427
23 28 834
6 9 164
20 24 549
29 34 946
20 31 441
28 40 872
5 11 247
12 30 601
30 33 570
31 36 393
39 39 525
15 20 313
39 39 76
33 34 898
38 40 63
40 40 952
4 21 342
22 33 815
17 22 614
20 24 91
12 22 394
21 33 544
24 25 583
2 10 404
26 28 213
3 4 863
36 37 361
17 35 783
4 36 399
38 40 157
13 21 213
3 13 171
11 34 477
10 27 631
1 33 49
6 18 322
31 32 228
31 40 153
2 19 830
8 13 710
27 37 565
4 4 478
6 21 129
2 39 240
28 32 830
14 37 411
37 39 471
3 25 443
28 28 526
37 38 549
12 18 865
38 40 825
35 36 315
20 37 892
5 28 689
16 21 323
2 10 408
12 14 436
39 39 47
21 27 180
3 30 922
29 39 494
40 40 290
26 31 225
23 26 35
40 40 47
31 36 599
19 40 351
21 27 370
11 37 781
33 35 105
5 37 700
22 24 291
29 30 509
16 32 532
20 26 757
37 39 754
32 37 810
38 38 598
22 25 587
3 15 288
36 36 355
38 40 386
32 34 850
14 38 324
9 23 376
40 40 781
23 34 506
34 38 682
12 25 129
35 36 529
5 29 956
1 6 654
27 32 31
17 38 246
19 26 392
20 32 646
19 24 580
22 39 162
10 38 183
19 31 787
9 36 390
40 40 293
9 35 59
9 37 354
40 40 854
24 30 45
21 29 264
23 28 765
17 36 51
30 30 895
33 35 274
25 32 275
30 37 900
23 26 409
32 39 288
22 33 703
22 27 976
13 28 29
1 17 911
33 40 21
1 20 154
36 40 307
2 37 919
40 40 103
31 34 597
21 24 970
37 40 879
22 28 154
37 39 707
16 40 411
23 26 523
40 40 847
17 23 440
35 35 349
6 7 968
40 40 353
2 30 128
33 34 323
12 29 323
30 36 645
39 39 232
36 38 679
33 40 501
1 9 355
28 28 45
40 40 939
9 20 17
16 22 231
24 26 218
6 7 175
5 16 4
38 38 860
4 12 929
9 23 323
8 39 216
31 33 123
33 33 59
34 40 262
37 39 491
26 36 445
22 25 534
31 35 432
14 24 356
31 40 915
13 22 507
7 16 584
27 31 327
3 40 383
30 38 914
5 19 669
16 35 970
12 40 223
1 31 473
37 39 272
7 22 180
22 22 962
14 20 395
9 22 186
39 40 970
25 33 260
20 31 855
2 10 844
9 40 717
22 30 371
6 18 310
36 38 205
15 20 293
10 22 957
25 25 653
17 17 885
9 19 835
10 15 598
5 32 386
20 30 469
18 37 563
23 30 328
35 38 975
2 12 175
39 39 386
9 16 881
8 16 318
11 19 5
24 29 199
5 39 452
35 40 127
9 10 653
13 23 716
39 39 342
19 35 193
6 20 765
37 37 175
19 26 958
9 21 767
8 8 775
5 24 405
9 21 283
31 38 795
18 22 711
36 38 321
8 38 19
20 20 761
8 21 973
21 37 768
31 36 570
22 23 180
16 29 42
40 40 959
30 34 885
12 17 253
35 35 738
1 19 39
8 32 700
7 34 428
30 34 877
36 37 615
21 34 323
2 5 357
20 26 908
11 27 549
21 24 339
28 40 54
23 30 97
27 30 291
32 37 212
18 25 732
8 29 844
22 26 895
31 33 723
15 40 549
22 29 176
20 32 2
5 27 443
11 27 921
23 27 594
27 33 951
2 31 651
26 32 68
18 33 403
21 29 186
36 39 490
36 39 336
13 39 667
40 40 251
19 24 228
30 37 355
27 38 760
2 20 461
17 40 784
1 39 291
5 18 3
2 24 364
11 30 482
23 40 262
32 35 313
34 37 936
34 34 932
10 26 854
29 30 350
10 29 655
6 35 558
9 27 206
9 35 716
6 20 383
8 29 281
16 18 594
12 26 588
26 31 627
26 28 218
5 35 290
13 26 943
8 35 770
20 33 252
18 40 383
26 37 83
28 40 974
11 29 509
1 27 219
37 39 274
3 7 677
17 29 714
34 36 21
12 30 98
24 40 572
16 40 517
38 40 571
7 25 960
13 16 40
19 24 400
11 19 853
22 31 433
33 33 885
39 40 990
34 35 864
23 25 596
6 31 68
6 40 70
1 12 387
23 24 344
33 33 988
29 33 596
22 28 785
25 27 563
5 30 984
24 39 510
32 34 180
39 39 364
8 11 909
22 35 329
27 38 469
31 32 434
39 40 287
12 32 706
26 32 282
2 5 25
19 36 234
35 35 952
31 34 572
31 37 188
20 27 949
25 26 853
7 12 768
4 18 5
1 11 379
9 20 759
40 40 549
10 12 65
8 31 841
8 14 127
35 36 963
26 39 689
27 27 273
2 28 306
16 21 278
11 18 746
11 31 490
26 28 42
37 37 542
28 30 735
27 31 590
36 40 242
38 38 791
35 37 901
24 29 28
26 35 969
23 39 102
28 35 53
30 39 949
22 30 518
29 33 444
25 38 986
40 40 665
33 33 601
39 39 65
25 34 611
18 22 757
26 39 764
20 21 162
27 40 871
16 20 788
31 39 742
27 27 28
40 40 477
16 35 856
37 37 421
29 37 306
9 36 486
12 22 949
30 40 335
16 18 141
17 39 467
21 29 732
3 28 446
26 28 734
23 37 649
39 39 357
4 4 861
6 32 894
37 40 990
11 32 39
25 33 623
1 23 738
3 24 963
34 35 920
31 39 157
27 36 8
28 28 152
37 39 154
17 18 690
18 30 135
27 27 363
36 37 255
33 33 685
10 31 887
7 10 61
25 27 435
24 28 486
1 27 309
34 35 713
25 40 815
32 40 821
38 39 487
7 28 818
39 40 147
26 34 865
6 14 167
4 38 619
18 22 444
11 23 638
20 28 513
10 38 493
30 36 619
15 28 921
28 40 387
36 36 634
34 39 139
35 35 551
23 25 616
11 28 563
31 40 841
4 38 417
33 34 580
10 35 295
11 40 182
18 21 34
16 35 245
11 23 661
6 11 536
16 22 888
13 20 243
16 29 668
33 35 425
3 15 328
36 39 302
35 40 945
10 11 148
23 31 861
27 36 861
10 37 526
37 38 914
22 24 400
31 35 970
7 8 926
39 39 988
8 38 763
25 27 28
34 38 412
39 39 393
30 36 310
33 36 10
27 30 100
25 25 728
37 39 329
11 37 586
39 39 192
34 39 816
3 4 147
31 34 731
38 38 946
36 37 116
1 22 324
31 38 901
31 31 74
14 16 418
15 19 121
34 37 381
8 10 767
32 40 665
1 30 12
38 39 298
30 39 119
2 33 641
25 27 669
12 21 968
25 32 104
25 31 492
5 9 145
13 25 672
10 37 154
32 33 957
22 28 976
17 40 722
12 36 267
8 21 762
28 29 837
29 35 632
9 32 831
2 38 915
18 24 659
13 32 64
32 39 232
5 16 311
3 37 839
37 37 421
1 12 620
4 21 202
5 28 916
23 24 642
34 39 347
4 9 450
10 22 422
36 38 500
38 38 981
21 38 221
33 35 721
4 35 43
5 16 286
40 40 21
9 19 988
36 36 244
12 33 510
3 37 805
33 38 413
25 29 377
11 34 629
26 32 762
28 31 171
34 38 926
33 40 95
37 40 117
18 40 449
8 13 347
19 34 473
2 26 948
22 30 539
11 24 985
8 17 678
16 37 150
27 37 721
39 39 678
11 22 610
22 36 688
20 28 787
36 38 650
3 13 233
19 36 459
19 27 24
12 39 878
15 36 280
16 39 71
39 39 119
35 35 8
38 38 373
35 37 338
10 17 653
7 16 586
12 39 505
28 36 222
20 33 928
28 30 926
28 29 549
5 16 438
13 16 260
4 13 25
10 11 992
24 24 4
22 39 444
38 38 629
26 26 95
9 11 746
11 29 142
12 22 722
5 19 650
26 26 975
26 40 374
34 34 686
13 14 91
27 32 953
4 32 452
21 21 366
13 13 170
23 35 935
17 35 171
4 27 829
3 7 562
22 25 996
21 35 808
12 26 778
28 30 784
12 14 403
28 33 750
14 30 499
5 35 716
35 37 797
28 29 967
5 21 242
18 31 160
28 40 227
22 33 900
22 32 925
26 30 611
40 40 77
17 37 433
20 27 637
1 39 140
25 25 485
22 28 190
15 25 224
14 40 641
33 36 759
24 38 559
28 40 810
40 40 4
5 19 565
40 40 655
24 34 226
21 38 146
3 32 598
14 20 904
36 40 279
21 34 550
10 39 224
8 29 247
34 37 835
3 4 775
23 33 964
2 18 724
35 36 268
23 34 884
21 29 637
22 24 401
35 35 549
36 40 171
18 24 875
14 26 858
22 31 142
11 21 771
21 30 967
6 9 318
34 36 644
24 24 566
24 37 115
15 25 657
28 38 72
14 23 259
37 40 683
40 40 52
29 34 674
8 16 827
11 18 825
20 35 668
37 37 66
14 27 511
17 24 74
9 14 215
21 28 911
20 33 833
25 36 629
24 37 314
26 30 259
23 27 671
12 22 265
33 39 696
39 40 997
1 11 34
16 16 900
23 27 84
18 29 181
36 39 770
15 15 111
8 39 303
29 29 731
26 32 889
25 38 563
5 36 728
39 40 362
29 31 239
34 37 196
37 39 630
37 39 495
32 34 743
33 40 305
40 40 119
13 25 538
33 39 358
27 39 101
37 40 176
31 40 989
10 34 493
33 37 260
34 35 990
21 22 810
38 38 415
12 35 14
23 35 972
30 33 963
36 40 976
38 39 941
6 33 770
11 21 352
23 29 799
26 34 564
10 30 637
10 27 569
29 38 357
4 26 946
28 33 670
1 39 141
37 37 691
6 15 672
9 11 512
31 38 72
3 12 969
38 39 606
23 27 259
10 25 621
4 4 12
36 36 763
31 32 443
7 20 540
30 32 448
1 14 718
33 40 629
1 1 619
16 40 143
26 32 271
26 35 99
14 25 242
20 37 545
33 37 197
18 35 992
25 36 212
13 29 600
30 31 112
39 40 276
22 25 410
33 37 706
16 34 372
34 39 703
40 40 490
17 36 47
8 19 157
39 39 876
4 25 243
34 35 684
31 39 401
2 39 621
27 28 904
32 39 186
30 33 936
11 32 986
37 40 160
35 36 779
26 34 880
1 18 340
32 38 22
37 37 748
10 38 431
6 38 9
23 29 199
8 12 989
35 38 578
11 39 507
1 31 750
6 14 492
26 34 318
16 23 963
31 35 754
12 21 822
3 29 185
37 40 927
13 27 349
14 25 248
15 37 44
39 39 632
32 37 934
21 23 986
20 31 699
16 20 161
18 21 855
28 40 686
35 40 804
38 39 525
17 34 374
13 19 719
2 9 273
6 23 171
3 10 686
30 40 65
16 37 115
12 28 351
14 25 945
37 40 995
16 27 919
1 22 383
13 35 52
32 36 627
19 19 294
29 29 358
30 30 487
23 25 501
23 39 47
37 39 837
7 39 662
18 31 780
14 20 638
32 35 33
36 37 156
1 8 850
9 15 121
8 37 832
6 26 650
25 28 76
35 35 472
2 12 835
5 28 901
29 31 860
10 37 664
16 30 882
33 33 218
11 32 692
21 39 840
6 9 485
21 38 258
18 21 900
4 21 55
9 36 983
34 35 410
31 40 717
34 39 444
39 39 155
33 40 5
18 22 916
9 18 698
16 18 542
26 28 302
19 26 758
27 32 228
37 40 661
10 26 619
40 40 81
26 38 760
9 22 29
36 39 518
6 6 990
20 31 830
13 15 991
8 9 414
15 33 965
28 37 747
3 32 62
24 28 975
18 18 347
18 27 15
5 40 19
19 21 153
3 11 154
36 37 53
17 24 733
5 34 876
18 23 127
31 36 26
37 39 666
26 26 576
8 28 215
28 38 972
29 40 162
1 1 311
24 25 456
9 9 320
11 11 320
10 32 322
38 40 412
15 15 338
19 37 237
29 38 619
22 23 100
1 29 365
8 23 371
33 35 754
1 33 654
28 28 274
13 16 584
14 38 606
33 36 573
19 29 189
27 33 362
16 16 40
11 40 925
17 20 244
35 36 228
16 18 332
12 13 471
28 34 445
30 40 453
35 37 239
23 34 559
19 21 109
34 34 318
32 37 680
39 40 548
34 34 267
15 36 360
38 39 281
36 36 594
29 39 62
39 39 96
36 40 633
17 28 36
32 37 782
2 16 937
39 40 850
33 38 687
30 30 939
22 27 360
18 37 285
32 38 885
14 16 715
30 32 687
1 22 432
19 36 425
8 24 619
31 33 850
16 16 394
21 22 948
1 34 196
4 26 665
23 33 992
30 34 495
11 18 437
20 29 208
10 34 549
15 36 913
17 35 329
22 30 16
22 31 665
25 31 650
38 40 921
17 40 796
3 11 408
14 28 885
40 40 345
4 34 424
1 19 766
24 33 823
26 35 166
29 34 79
40 40 314
35 37 214
11 19 847
8 15 860
26 32 671
37 37 222
1 20 230
39 39 642
2 5 175
10 34 497
21 32 228
12 32 557
3 18 125
27 30 116
40 40 173
14 30 849
37 37 499
1 28 610
25 37 942
18 33 523
35 38 202
18 19 482
10 27 606
27 32 25
10 20 591
21 26 770
11 15 471
3 22 1000
39 39 565
17 24 648
16 29 815
9 29 876
6 31 112
38 40 278
21 27 252
38 38 145
10 30 719
31 36 709
8 13 826
15 18 638
29 29 722
40 40 957
38 40 109
3 31 59
12 34 475
15 40 330
31 32 582
26 29 579
12 19 491
22 28 221
32 40 162
1 25 965
7 29 741
31 38 812
32 38 296
12 27 173
4 29 23
38 39 905
23 31 944
34 34 123
19 22 862
12 32 686
10 17 758
34 39 584
21 30 431
33 37 369
17 31 11
38 39 599
9 34 163
5 12 420
39 40 180
10 39 443
29 38 131
24 29 741
36 38 713
20 30 215
17 21 597
10 28 970
17 20 879
12 20 794
19 22 782
1 20 967
10 26 483
10 30 27
15 19 109
24 32 919
22 32 113
27 27 639
24 37 773
13 35 107
23 40 307
22 32 191
34 36 778
35 36 806
31 32 756
9 23 697
27 39 580
1 3 793
29 33 594
29 30 560
23 37 236
3 37 120
11 32 971
8 22 148
13 19 784
9 37 261
21 32 600
26 28 240
34 35 316
10 17 489
1 22 345
36 36 814
40 40 681
25 33 2
24 36 527
28 37 831
33 39 443
12 24 499
39 39 132
34 36 253
17 32 702
4 21 914
13 25 558
23 23 29
19 39 238
14 21 478
13 21 304
23 32 571
30 34 460
17 23 559
40 40 180
3 11 445
39 40 656
13 26 268
19 32 154
6 7 69
22 34 764
22 35 957
32 33 705
16 22 816
17 18 750
38 39 932
28 33 125
12 39 412
28 36 704
9 27 764
4 16 829
12 32 695
21 25 635
31 33 510
4 15 428
5 33 206
3 30 543
17 25 153
27 30 185
2 12 705
40 40 184
9 19 11
4 29 259
8 11 771
32 36 347
26 33 439
7 28 860
11 19 701
23 36 943
5 23 186
33 40 707
28 32 959
27 33 736
30 40 473
29 35 989
30 34 344
11 11 71
31 33 838
38 38 834
37 40 658
14 16 506
22 29 219
22 27 20
30 33 684
33 40 339
38 38 293
33 39 603
24 30 448
26 39 952
22 22 619
30 36 460
21 37 262
40 40 251
16 19 241
23 33 972
1 20 706
29 29 939
26 32 479
36 40 8
8 23 145
29 29 380
31 38 484
24 32 904
22 39 809
26 35 72
33 33 968
20 31 195
29 36 918
30 36 287
20 25 798
15 34 566
23 32 709
29 33 210
2 38 916
8 22 290
2 16 496
25 34 868
9 32 435
22 34 348
36 38 641
23 28 649
15 26 181
3 18 720
40 40 462
32 39 913
3 39 816
23 36 217
25 36 172
35 37 72
30 31 950
18 24 154
22 25 852
40 40 177
8 37 779
1 16 173
18 31 454
18 21 361
32 33 935
36 40 710
21 40 549
32 32 637
24 28 229
29 33 491
15 18 347
15 38 129
36 40 639
36 36 305
28 36 523
35 38 229
14 14 914
36 38 745
32 36 462
34 38 857
37 37 87
15 27 645
17 27 713
24 27 255
35 35 2
1 27 67
10 11 830
18 34 870
35 35 515
6 39 99
33 36 225
24 27 165
37 38 596
30 34 485
1 9 959
20 38 738
8 39 872
35 40 896
33 37 670
6 30 480
29 38 223
7 11 869
36 39 493
40 40 788
35 37 32
15 36 514
30 33 690
32 33 82
2 9 11
2 14 109
21 32 27
34 38 585
29 38 940
4 28 930
39 39 379
31 35 517
6 39 601
24 27 359
23 29 21
6 30 793
9 26 234
8 19 15
1 33 79
6 28 26
4 13 896
36 40 751
35 35 822
10 16 11
1 25 538
14 20 883
9 14 951
22 24 684
14 34 139
4 9 949
28 36 586
4 39 198
4 9 556
29 36 97
24 24 117
19 31 922
14 40 30
31 40 402
23 33 920
23 40 980
31 36 806
25 32 181
36 39 499
33 39 319
31 40 292
2 12 806
17 27 988
3 20 905
38 38 941
7 25 566
29 32 528
4 10 75
35 36 160
2 26 537
2 3 568
2 36 608
18 30 899
30 35 869
3 34 155
14 16 477
34 36 436
33 37 898
17 34 138
2 22 108
6 24 964
17 17 589
18 23 579
21 39 953
38 38 555
22 25 159
10 32 777
16 24 356
11 38 937
32 33 978
21 23 944
14 39 544
2 10 195
38 38 129
28 40 144
34 38 620
21 33 176
40 40 112
29 37 378
29 38 290
14 30 636
13 19 37
27 29 728
31 32 84
11 31 988
29 40 544
3 22 128
27 28 920
8 14 39
10 29 892
29 36 834
9 10 530
26 36 847
32 40 756
10 40 900
28 36 668
5 24 946
28 31 264
30 33 151
21 24 307
20 25 400
24 26 91
16 33 811
25 28 235
5 38 16
26 40 956
23 24 342
34 39 826
8 9 780
32 39 285
32 39 302
26 36 797
16 26 504
35 36 193
37 37 869
21 29 964
24 29 339
7 33 681
35 36 256
39 39 80
28 36 819
15 23 903
14 27 660
19 32 621
11 39 384
15 24 21
9 9 975
26 37 384
32 35 966
18 19 668
10 29 233
33 37 66
11 15 103
6 31 57
25 33 102
2 3 464
24 40 982
36 37 273
20 31 649
33 33 470
24 37 756
21 36 159
25 34 76
21 39 506
32 40 175
36 39 649
15 21 720
22 23 58
36 38 708
26 32 192
14 33 402
12 15 992
40 40 675
17 22 779
1 15 112
5 22 928
20 20 321
37 38 997
20 26 276
34 39 487
13 21 977
35 40 389
40 40 259
40 40 239
26 40 366
17 37 928
22 29 602
5 22 559
23 30 895
5 34 892
6 11 209
17 36 387
19 29 391
35 36 403
32 37 204
13 22 219
33 36 382
22 30 83
36 40 97
3 31 377
29 33 989
28 37 765
33 37 826
25 29 598
27 29 818
12 37 666
14 30 251
7 26 824
27 37 183
15 24 606
35 39 545
18 22 825
13 37 784
37 38 146
6 37 308
7 23 462
33 40 238
18 28 794
9 34 615
36 40 551
5 8 856
38 39 827
6 6 10
38 40 555
28 40 654
2 16 141
40 40 485
21 40 581
26 31 216
37 37 97
4 5 752
14 38 67
33 35 996
37 37 442
2 22 498
29 37 476
11 38 405
19 19 592
33 33 662
16 34 862
18 24 284
11 20 338
7 18 484
27 37 450
14 34 634
9 28 659
5 13 216
21 37 321
23 30 225
35 35 195
30 40 516
26 28 364
39 39 334
35 40 545
14 39 697
33 38 801
17 30 379
1 3 292
19 26 701
18 33 903
36 36 994
17 39 331
24 30 328
22 30 422
16 39 610
32 38 961
35 36 541
10 17 97
35 37 534
29 40 356
40 40 920
6 28 936
32 40 747
20 34 166
5 32 467
12 40 512
30 32 796
35 36 108
20 27 376
28 30 568
7 37 869
21 33 265
22 25 789
31 37 707
36 38 644
1 23 356
27 30 155
33 34 739
10 15 430
19 32 83
39 40 993
22 37 721
32 38 133
40 40 142
26 26 802
10 11 860
35 39 313
18 37 52
18 23 123
26 38 568
38 40 156
38 40 263
29 31 347
23 37 42
11 27 344
27 36 445
38 39 554
10 26 631
32 38 396
7 38 385
6 30 873
31 31 418
8 28 697
24 33 810
22 38 332
32 37 872
19 38 233
16 30 251
38 38 800
15 32 548
2 13 844
26 40 543
25 38 703
10 25 903
18 36 984
21 36 255
1 7 631
40 40 98
15 34 31
26 40 534
16 19 83
29 29 109
14 14 337
5 7 574
32 33 744
32 37 325
28 36 106
17 37 404
40 40 874
23 23 893
5 24 589
34 38 574
2 34 328
17 36 153
38 38 868
1 36 294
15 17 752
8 18 581
5 21 862
11 37 783
11 15 683
5 8 230
10 30 855
31 32 853
1 7 386
32 33 367
1 10 693
40 40 112
16 34 905
12 37 940
7 19 251
38 39 124
7 39 325
20 31 382
7 24 551
16 34 3
10 31 375
10 15 87
15 15 487
16 39 609
7 31 358
13 14 486
6 36 564
7 38 386
34 35 118
10 19 959
4 39 854
19 38 8
3 6 992
20 37 513
12 16 542
21 38 239
29 33 538
33 36 451
18 22 24
7 25 174
22 39 914
37 37 678
35 40 765
7 22 675
25 37 844
9 12 406
1 7 127
31 32 794
30 39 718
14 25 222
34 36 914
32 40 131
29 29 954
34 38 199
37 39 500
26 32 852
8 36 348
3 39 217
16 19 125
7 12 35
24 31 433
18 35 337
5 15 875
5 20 280
16 35 869
37 38 539
1 40 642
24 39 526
8 19 369
28 28 197
15 31 75
17 33 984
25 29 4
2 11 767
11 31 714
24 31 786
38 39 720
8 32 729
39 40 97
20 28 670
18 38 198
12 34 895
8 33 542
29 37 790
11 11 345
17 33 293
39 39 442
35 38 375
40 40 953
19 22 707
39 39 92
36 37 684
23 25 166
13 25 198
14 31 6
19 28 149
12 37 330
12 35 156
1 26 111
19 35 555
22 37 512
24 31 606
27 38 300
11 14 167
32 34 914
5 39 627
27 31 701
26 32 330
21 39 712
7 16 407
25 28 817
20 25 306
37 39 574
3 38 265
35 35 616
14 17 257
35 38 880
30 36 378
38 38 833
34 37 634
12 32 17
33 38 970
39 39 547
35 36 95
10 21 862
31 33 345
20 40 923
10 40 526
14 36 341
27 28 693
40 40 651
11 24 990
4 29 446
6 25 654
38 38 19
27 31 948
26 40 733
6 7 797
22 22 904
14 16 381
5 18 294
8 30 458
15 28 532
29 34 410
5 28 923
34 34 131
25 39 94
4 30 287
36 37 677
6 10 488
10 12 392
17 36 123
33 36 151
14 28 216
9 15 492
6 12 413
16 23 660
2 3 13
4 29 647
21 28 650
23 35 807
1 20 720
5 22 918
31 34 179
22 30 290
3 26 313
8 23 504
26 27 693
27 29 89
1 18 535
29 37 533
3 18 380
22 40 111
4 26 746
19 27 432
15 34 63
30 36 828
14 33 786
35 38 566
14 27 390
1 30 833
27 30 696
2 37 524
16 17 526
21 27 28
1 25 179
14 34 228
29 30 690
35 40 500
4 11 552
28 31 113
29 38 971
20 22 452
30 32 212
5 14 731
30 30 505
23 23 248
38 39 936
38 40 493
16 17 100
35 38 258
39 40 145
23 27 315
28 35 597
10 19 36
31 39 751
36 40 751
32 32 715
33 35 810
37 37 771
28 29 735
20 20 400
8 24 502
36 38 333
7 31 428
30 39 67
31 37 693
11 19 680
9 23 551
39 40 416
18 36 924
5 11 659
20 40 799
5 22 98
30 39 223
17 18 405
2 25 953
31 40 334
16 32 132
38 39 743
29 31 931
24 26 340
21 21 343
14 34 257
1 34 878
34 39 167
12 12 43
34 39 593
38 40 623
10 11 334
20 24 964
1 16 826
15 36 27
14 32 205
11 34 555
17 30 526
26 30 350
24 26 281
24 32 650
31 32 570
29 35 183
16 38 804
36 37 195
12 32 441
5 37 517
35 40 705
8 24 893
32 35 708
14 20 433
12 19 656
40 40 405
7 21 96
21 30 915
33 36 928
5 26 985
8 35 560
36 40 551
21 39 135
24 28 25
26 39 550
31 36 154
23 39 631
9 19 718
33 35 573
10 12 689
10 36 391
25 33 832
7 32 986
4 15 905
32 35 77
25 31 561
9 24 827
35 36 966
15 30 573
17 22 466
30 38 500
25 34 96
37 37 494
16 23 23
34 34 315
24 38 674
40 40 371
29 33 748
30 40 224
23 35 976
32 39 265
32 33 304
7 13 167
27 27 650
39 39 1000
14 14 370
38 38 689
29 34 231
18 24 780
8 34 517
22 24 759
30 40 379
7 21 701
6 38 110
24 24 814
35 37 453
7 13 413
7 17 924
29 37 33
40 40 342
22 22 710
19 39 4
36 38 410
7 22 628
18 31 354
37 37 955
34 35 882
31 34 151
8 18 939
10 18 34
39 39 823
10 32 391
13 36 143
23 37 873
27 39 648
5 39 818
26 35 389
12 19 613
40 40 979
6 27 676
7 26 303
26 31 370
13 37 604
28 31 384
33 37 926
18 25 705
13 13 405
4 25 171
25 29 737
17 34 586
32 37 915
19 19 504
2 39 886
19 25 643
12 27 328
31 36 273
37 40 882
34 39 884
15 25 764
17 40 151
27 37 882
38 38 449
4 6 820
39 40 465
8 8 223
33 33 396
9 9 59
33 35 677
36 40 619
1 3 887
22 30 294
38 40 320
39 40 152
33 40 349
24 35 740
20 28 18
27 35 989
26 38 912
40 40 14
35 35 596
30 31 484
24 30 445
14 39 723
7 18 796
26 36 84
13 24 990
39 40 387
12 22 916
34 39 488
35 40 37
37 40 121
6 6 28
40 40 115
13 26 541
24 38 545
15 31 417
39 39 426
23 35 245
9 28 166
3 36 154
17 25 57
31 33 202
8 37 9
2 15 407
3 19 156
35 38 756
4 18 17
7 29 364
26 29 466
27 40 882
26 28 461
21 25 757
25 36 20
20 27 314
15 30 246
18 30 62
7 18 243
34 38 26
16 28 958
17 21 848
32 39 83
30 38 171
34 40 776
22 24 424
18 25 575
29 40 765
29 33 50
31 32 894
24 38 749
29 30 914
30 36 536
37 40 241
35 37 156
25 37 383
11 12 557
29 29 912
33 37 577
16 40 990
32 32 517
30 36 276
25 39 749
23 29 592
12 40 970
28 29 462
33 38 655
5 19 693
31 38 85
21 32 536
14 16 1
8 8 463
14 24 583
5 29 866
37 39 440
14 21 948
11 16 447
26 31 701
28 28 956
15 19 659
3 39 99
10 10 214
25 37 289
13 25 261
14 20 364
26 27 71
28 31 809
6 32 636
33 39 222
12 22 420
23 25 557
36 37 390
37 38 124
31 39 847
31 32 11
20 35 361
15 23 916
37 39 729
14 22 825
12 18 899
8 13 866
2 8 856
31 37 205
32 33 809
9 28 24
30 39 810
33 39 121
20 37 782
3 4 425
25 26 856
32 39 296
28 31 896
13 13 50
31 39 142
6 17 807
22 38 630
5 13 693
39 39 843
31 40 39
22 32 703
37 38 434
13 40 363
39 39 351
33 38 122
27 40 584
8 8 787
31 32 804
31 38 214
23 40 331
14 20 999
25 31 442
28 38 212
35 36 55
24 26 778
28 34 220
3 26 782
23 28 434
2 19 337
4 23 26
22 31 384
33 33 925
37 39 560
1 1 511
1 36 315
37 39 892
11 33 220
27 39 356
31 37 384
6 26 17
40 40 369
23 35 211
38 39 284
22 22 951
38 38 264
13 28 192
17 24 256
29 30 947
35 40 649
12 37 229
34 36 693
12 34 351
31 40 516
9 27 137
21 32 103
30 37 589
37 40 932
31 40 87
7 21 616
38 38 757
35 38 159
18 25 396
7 35 349
21 31 517
38 39 541
10 32 413
33 37 949
23 24 128
38 40 942
1 39 541
21 25 662
12 25 709
3 7 169
25 25 932
19 40 558
9 12 421
21 24 779
38 38 643
14 18 410
22 36 764
32 38 804
14 17 883
1 7 291
25 25 857
14 18 633
33 39 109
25 40 811
25 25 274
25 40 29
4 24 445
30 40 777
7 30 294
5 12 472
7 10 64
32 34 128
16 21 438
14 30 929
32 39 247
19 27 834
20 26 592
24 32 415
21 24 49
29 38 297
20 20 43
6 14 397
39 40 557
2 30 194
10 13 733
17 34 501
14 33 625
18 28 93
16 32 355
14 26 397
40 40 279
22 22 534
24 34 761
22 23 540
8 17 202
33 39 807
15 33 637
31 39 464
38 39 809
31 35 998
11 20 324
21 23 43
17 18 516
8 21 644
13 20 388
29 38 405
19 32 198
33 39 21
37 40 841
19 36 705
29 32 926
16 18 593
16 29 361
40 40 574
5 9 318
27 29 399
12 32 608
25 29 729
18 31 823
7 8 227
18 39 195
29 31 577
27 31 621
25 36 908
3 31 350
40 40 747
19 39 11
35 39 634
2 4 418
34 37 395
4 15 10
6 35 235
40 40 17
33 37 765
7 33 144
6 25 560
2 32 297
18 21 893
13 16 75
31 36 402
3 18 508
9 29 502
21 31 811
25 28 489
34 38 166
22 29 850
3 3 149
39 40 40
18 23 383
22 34 874
9 33 885
40 40 565
36 39 733
10 39 118
39 40 849
38 38 305
39 40 149
3 37 981
11 23 219
7 35 521
28 32 544
21 24 986
17 26 974
30 30 370
14 19 498
24 38 330
18 19 227
35 38 396
8 27 61
35 37 84
8 31 380
23 25 949
17 27 963
12 36 112
22 36 879
6 13 817
10 25 510
14 29 416
33 37 109
30 38 201
26 38 460
6 24 710
30 36 936
28 36 94
16 17 442
13 38 393
16 21 390
31 38 567
30 33 102
34 35 945
29 38 72
14 19 795
14 16 135
17 24 535
11 15 447
25 25 856
31 34 44
24 38 393
15 30 207
29 35 130
40 40 994
32 35 782
30 36 941
40 40 405
23 40 569
9 11 334
10 15 114
24 25 515
4 5 200
28 36 73
2 19 377
40 40 695
40 40 752
9 19 338
3 37 985
25 34 137
11 38 861
6 12 991
19 38 160
35 40 704
35 40 600
29 39 993
23 25 199
21 27 818
31 33 310
23 38 483
13 20 279
40 40 531
26 37 577
21 36 993
1 2 657
23 36 896
26 33 457
11 12 940
5 29 739
20 31 391
27 38 618
7 28 156
38 39 780
9 11 424
29 33 248
7 13 943
22 23 738
3 15 539
29 32 28
8 25 676
12 26 557
33 34 637
24 25 383
18 25 288
26 28 693
15 32 280
16 40 996
18 35 972
